product_id,product_name,category,production_costs
7852,Product 7852,Clothing,25.6
7853,Product 7853,Electronics,30.82
7854,Product 7854,Electronics,35.62
7855,Product 7855,Food,31.35
7856,Product 7856,Electronics,32.76
7857,Product 7857,Food,24.31
7858,Product 7858,Books,26.52
7859,Product 7859,Electronics,33.32
7860,Product 7860,Electronics,30.55
7861,Product 7861,Electronics,31.38
7862,Product 7862,Electronics,22.75
7863,Product 7863,Electronics,17.51
7864,Product 7864,Books,21.73
7865,Product 7865,Books,32.86
7866,Product 7866,Clothing,28.84
7867,Product 7867,Clothing,31.76
7868,Product 7868,Clothing,33.13
7869,Product 7869,Electronics,30.22
7870,Product 7870,Food,19.02
7871,Product 7871,Books,30.18
7872,Product 7872,Food,28.99
7873,Product 7873,Books,31.01
7874,Product 7874,Books,39.75
7875,Product 7875,Clothing,31.77
7876,Product 7876,Clothing,24.72
7877,Product 7877,Electronics,33.62
7878,Product 7878,Food,23.13
7879,Product 7879,Electronics,21.64
7880,Product 7880,Food,22.59
7881,Product 7881,Electronics,18.24
7882,Product 7882,Clothing,24.88
7883,Product 7883,Food,22.88
7884,Product 7884,Food,32.87
7885,Product 7885,Food,27.99
7886,Product 7886,Electronics,35.84
7887,Product 7887,Books,32.64
7888,Product 7888,Electronics,26.94
7889,Product 7889,Books,29.33
7890,Product 7890,Electronics,27.11
7891,Product 7891,Food,31.34
7892,Product 7892,Clothing,27.38
7893,Product 7893,Electronics,17.48
7894,Product 7894,Food,18.89
7895,Product 7895,Electronics,21.2
7896,Product 7896,Electronics,17.36
7897,Product 7897,Clothing,22.58
7898,Product 7898,Electronics,31.06
7899,Product 7899,Clothing,29.59
7900,Product 7900,Electronics,34.44
7901,Product 7901,Clothing,21.7
7902,Product 7902,Clothing,23.01
7903,Product 7903,Electronics,24.74
7904,Product 7904,Food,22.39
7905,Product 7905,Clothing,32.16
7906,Product 7906,Books,27.28
7907,Product 7907,Clothing,38.2
7908,Product 7908,Books,19.42
7909,Product 7909,Clothing,21.75
7910,Product 7910,Books,20.2
7911,Product 7911,Clothing,29.41
7912,Product 7912,Food,34.72
7913,Product 7913,Electronics,39.84
7914,Product 7914,Clothing,20.77
7915,Product 7915,Food,21.68
7916,Product 7916,Clothing,31.03
7917,Product 7917,Food,30.87
7918,Product 7918,Books,25.26
7919,Product 7919,Clothing,23.01
7920,Product 7920,Food,28.16
7921,Product 7921,Books,33.59
7922,Product 7922,Clothing,29.51
7923,Product 7923,Clothing,14.75
7924,Product 7924,Food,23.29
7925,Product 7925,Books,29.76
7926,Product 7926,Food,31.24
7927,Product 7927,Electronics,25.66
7928,Product 7928,Electronics,18.86
7929,Product 7929,Food,29.33
7930,Product 7930,Clothing,35.34
7931,Product 7931,Electronics,25.52
7932,Product 7932,Food,30.0
7933,Product 7933,Clothing,30.84
7934,Product 7934,Clothing,32.14
7935,Product 7935,Books,29.74
7936,Product 7936,Clothing,23.8
7937,Product 7937,Electronics,25.79
7938,Product 7938,Books,25.4
7939,Product 7939,Books,30.9
7940,Product 7940,Food,22.08
7941,Product 7941,Food,31.1
7942,Product 7942,Food,28.08
7943,Product 7943,Books,31.55
7944,Product 7944,Books,26.0
7945,Product 7945,Books,29.82
7946,Product 7946,Books,23.6
7947,Product 7947,Books,37.3
7948,Product 7948,Books,29.9
7949,Product 7949,Electronics,25.8
7950,Product 7950,Electronics,30.53
7951,Product 7951,Electronics,26.99
7952,Product 7952,Clothing,22.11
7953,Product 7953,Electronics,26.09
7954,Product 7954,Books,29.44
7955,Product 7955,Electronics,25.14
7956,Product 7956,Books,29.97
7957,Product 7957,Clothing,30.42
7958,Product 7958,Food,28.7
7959,Product 7959,Clothing,29.28
7960,Product 7960,Clothing,25.21
7961,Product 7961,Books,31.59
7962,Product 7962,Electronics,27.19
7963,Product 7963,Food,23.19
7964,Product 7964,Clothing,32.12
7965,Product 7965,Books,30.0
7966,Product 7966,Food,33.57
7967,Product 7967,Clothing,27.82
7968,Product 7968,Clothing,33.27
7969,Product 7969,Electronics,32.24
7970,Product 7970,Clothing,27.12
7971,Product 7971,Electronics,24.41
7972,Product 7972,Books,24.47
7973,Product 7973,Books,28.18
7974,Product 7974,Electronics,24.81
7975,Product 7975,Electronics,32.78
7976,Product 7976,Food,34.96
7977,Product 7977,Electronics,35.12
7978,Product 7978,Books,35.32
7979,Product 7979,Food,28.5
7980,Product 7980,Electronics,25.09
7981,Product 7981,Electronics,23.7
7982,Product 7982,Food,28.16
7983,Product 7983,Books,22.16
7984,Product 7984,Food,36.64
7985,Product 7985,Food,29.58
7986,Product 7986,Clothing,21.01
7987,Product 7987,Books,33.27
7988,Product 7988,Books,29.16
7989,Product 7989,Electronics,26.42
7990,Product 7990,Books,26.45
7991,Product 7991,Electronics,36.77
7992,Product 7992,Books,30.64
7993,Product 7993,Books,26.32
7994,Product 7994,Food,25.04
7995,Product 7995,Books,25.83
7996,Product 7996,Food,27.6
7997,Product 7997,Food,22.29
7998,Product 7998,Electronics,33.41
7999,Product 7999,Books,29.13
8000,Product 8000,Food,31.36
8001,Product 8001,Food,33.23
8002,Product 8002,Food,32.37
8003,Product 8003,Books,39.69
8004,Product 8004,Electronics,20.93
8005,Product 8005,Electronics,21.58
8006,Product 8006,Books,20.43
8007,Product 8007,Food,29.3
8008,Product 8008,Food,30.94
8009,Product 8009,Electronics,20.91
8010,Product 8010,Books,31.5
8011,Product 8011,Food,33.72
8012,Product 8012,Electronics,32.29
8013,Product 8013,Electronics,24.92
8014,Product 8014,Books,31.67
8015,Product 8015,Food,23.96
8016,Product 8016,Food,30.44
8017,Product 8017,Clothing,19.14
8018,Product 8018,Food,32.17
8019,Product 8019,Books,22.46
8020,Product 8020,Books,30.37
8021,Product 8021,Food,29.04
8022,Product 8022,Food,24.14
8023,Product 8023,Electronics,34.87
8024,Product 8024,Books,20.12
8025,Product 8025,Clothing,31.61
8026,Product 8026,Food,26.56
8027,Product 8027,Clothing,29.61
8028,Product 8028,Food,27.51
8029,Product 8029,Books,23.9
8030,Product 8030,Clothing,26.8
8031,Product 8031,Books,25.29
8032,Product 8032,Clothing,25.83
8033,Product 8033,Electronics,26.77
8034,Product 8034,Electronics,27.62
8035,Product 8035,Food,27.53
8036,Product 8036,Food,22.38
8037,Product 8037,Food,23.87
8038,Product 8038,Clothing,21.07
8039,Product 8039,Books,27.31
8040,Product 8040,Clothing,23.71
8041,Product 8041,Electronics,30.31
8042,Product 8042,Clothing,33.91
8043,Product 8043,Books,26.31
8044,Product 8044,Books,24.8
8045,Product 8045,Books,17.32
8046,Product 8046,Clothing,33.73
8047,Product 8047,Clothing,29.27
8048,Product 8048,Electronics,23.35
8049,Product 8049,Books,34.43
8050,Product 8050,Electronics,22.05
8051,Product 8051,Food,22.63
8052,Product 8052,Electronics,32.93
8053,Product 8053,Food,28.08
8054,Product 8054,Food,33.38
8055,Product 8055,Books,23.79
8056,Product 8056,Books,23.89
8057,Product 8057,Clothing,21.47
8058,Product 8058,Books,27.74
8059,Product 8059,Books,24.91
8060,Product 8060,Clothing,26.7
8061,Product 8061,Electronics,30.78
8062,Product 8062,Food,30.34
8063,Product 8063,Books,27.02
8064,Product 8064,Clothing,24.18
8065,Product 8065,Electronics,22.46
8066,Product 8066,Books,36.33
8067,Product 8067,Books,25.12
8068,Product 8068,Books,30.61
8069,Product 8069,Books,32.59
8070,Product 8070,Food,23.91
8071,Product 8071,Electronics,27.11
8072,Product 8072,Clothing,34.46
8073,Product 8073,Clothing,33.32
8074,Product 8074,Books,34.47
8075,Product 8075,Food,25.17
8076,Product 8076,Food,21.49
8077,Product 8077,Electronics,28.29
8078,Product 8078,Food,24.54
8079,Product 8079,Electronics,26.28
8080,Product 8080,Clothing,27.57
8081,Product 8081,Food,32.21
8082,Product 8082,Food,31.01
8083,Product 8083,Electronics,31.12
8084,Product 8084,Books,30.73
8085,Product 8085,Clothing,36.07
8086,Product 8086,Electronics,27.01
8087,Product 8087,Clothing,33.66
8088,Product 8088,Electronics,27.04
8089,Product 8089,Clothing,21.69
8090,Product 8090,Electronics,29.97
8091,Product 8091,Electronics,38.43
8092,Product 8092,Electronics,29.47
8093,Product 8093,Books,31.13
8094,Product 8094,Books,21.63
8095,Product 8095,Electronics,30.52
8096,Product 8096,Clothing,20.08
8097,Product 8097,Clothing,34.72
8098,Product 8098,Books,25.0
8099,Product 8099,Electronics,20.89
8100,Product 8100,Books,38.15
8101,Product 8101,Clothing,25.53
8102,Product 8102,Food,22.14
8103,Product 8103,Books,30.77
8104,Product 8104,Clothing,28.88
8105,Product 8105,Books,19.85
8106,Product 8106,Food,18.45
8107,Product 8107,Clothing,36.1
8108,Product 8108,Books,28.77
8109,Product 8109,Electronics,34.56
8110,Product 8110,Clothing,26.08
8111,Product 8111,Electronics,32.12
8112,Product 8112,Books,28.68
8113,Product 8113,Books,32.86
8114,Product 8114,Food,27.56
8115,Product 8115,Clothing,29.23
8116,Product 8116,Books,24.83
8117,Product 8117,Electronics,35.11
8118,Product 8118,Clothing,21.17
8119,Product 8119,Electronics,28.75
8120,Product 8120,Books,24.97
8121,Product 8121,Books,25.57
8122,Product 8122,Clothing,27.85
8123,Product 8123,Food,26.98
8124,Product 8124,Food,36.01
8125,Product 8125,Books,24.16
8126,Product 8126,Electronics,29.27
8127,Product 8127,Food,34.33
8128,Product 8128,Food,27.65
8129,Product 8129,Clothing,36.76
8130,Product 8130,Food,32.18
8131,Product 8131,Food,23.33
8132,Product 8132,Books,23.47
8133,Product 8133,Books,35.91
8134,Product 8134,Books,19.05
8135,Product 8135,Clothing,27.87
8136,Product 8136,Clothing,28.15
8137,Product 8137,Books,32.46
8138,Product 8138,Books,27.75
8139,Product 8139,Clothing,29.38
8140,Product 8140,Electronics,27.67
8141,Product 8141,Clothing,19.71
8142,Product 8142,Clothing,19.29
8143,Product 8143,Food,31.88
8144,Product 8144,Electronics,19.2
8145,Product 8145,Books,22.87
8146,Product 8146,Electronics,21.0
8147,Product 8147,Books,31.65
8148,Product 8148,Food,28.33
8149,Product 8149,Clothing,28.29
8150,Product 8150,Food,34.61
8151,Product 8151,Clothing,21.59
8152,Product 8152,Books,33.42
8153,Product 8153,Food,25.43
8154,Product 8154,Books,26.89
8155,Product 8155,Electronics,24.24
8156,Product 8156,Clothing,31.54
8157,Product 8157,Books,31.46
8158,Product 8158,Electronics,23.55
8159,Product 8159,Food,33.77
8160,Product 8160,Food,29.41
8161,Product 8161,Food,28.34
8162,Product 8162,Books,30.19
8163,Product 8163,Books,21.69
8164,Product 8164,Books,33.1
8165,Product 8165,Books,19.77
8166,Product 8166,Books,28.81
8167,Product 8167,Books,28.19
8168,Product 8168,Food,22.17
8169,Product 8169,Books,29.99
8170,Product 8170,Clothing,29.17
8171,Product 8171,Electronics,25.76
8172,Product 8172,Books,24.2
8173,Product 8173,Electronics,22.63
8174,Product 8174,Electronics,18.05
8175,Product 8175,Electronics,26.71
8176,Product 8176,Electronics,33.28
8177,Product 8177,Clothing,19.0
8178,Product 8178,Electronics,33.48
8179,Product 8179,Clothing,22.46
8180,Product 8180,Books,31.35
8181,Product 8181,Books,34.25
8182,Product 8182,Food,20.66
8183,Product 8183,Electronics,20.04
8184,Product 8184,Food,30.26
8185,Product 8185,Food,26.43
8186,Product 8186,Clothing,30.4
8187,Product 8187,Clothing,32.36
8188,Product 8188,Electronics,30.84
8189,Product 8189,Electronics,25.74
8190,Product 8190,Food,30.5
8191,Product 8191,Electronics,28.99
8192,Product 8192,Clothing,29.32
8193,Product 8193,Clothing,26.23
8194,Product 8194,Food,32.4
8195,Product 8195,Electronics,26.69
8196,Product 8196,Clothing,24.78
8197,Product 8197,Clothing,26.37
8198,Product 8198,Books,29.4
8199,Product 8199,Electronics,32.23
8200,Product 8200,Food,27.32
8201,Product 8201,Food,23.97
8202,Product 8202,Electronics,26.92
8203,Product 8203,Food,25.27
8204,Product 8204,Food,34.1
8205,Product 8205,Electronics,18.63
8206,Product 8206,Electronics,23.72
8207,Product 8207,Food,34.55
8208,Product 8208,Clothing,38.18
8209,Product 8209,Food,28.85
8210,Product 8210,Clothing,33.08
8211,Product 8211,Electronics,25.12
8212,Product 8212,Clothing,22.75
8213,Product 8213,Food,30.76
8214,Product 8214,Clothing,26.6
8215,Product 8215,Food,35.55
8216,Product 8216,Electronics,25.14
8217,Product 8217,Food,29.2
8218,Product 8218,Food,25.82
8219,Product 8219,Clothing,28.24
8220,Product 8220,Electronics,29.64
8221,Product 8221,Electronics,28.41
8222,Product 8222,Food,33.04
8223,Product 8223,Electronics,30.59
8224,Product 8224,Electronics,27.48
8225,Product 8225,Clothing,29.26
8226,Product 8226,Food,25.31
8227,Product 8227,Books,22.58
8228,Product 8228,Clothing,27.01
8229,Product 8229,Food,31.28
8230,Product 8230,Books,28.13
8231,Product 8231,Books,35.65
8232,Product 8232,Food,21.82
8233,Product 8233,Books,30.97
8234,Product 8234,Books,23.6
8235,Product 8235,Electronics,29.79
8236,Product 8236,Clothing,31.12
8237,Product 8237,Electronics,34.83
8238,Product 8238,Clothing,31.34
8239,Product 8239,Clothing,29.0
8240,Product 8240,Electronics,35.43
8241,Product 8241,Food,32.7
8242,Product 8242,Electronics,19.62
8243,Product 8243,Electronics,24.4
8244,Product 8244,Clothing,29.47
8245,Product 8245,Books,29.11
8246,Product 8246,Books,23.13
8247,Product 8247,Electronics,30.47
8248,Product 8248,Clothing,37.44
8249,Product 8249,Books,29.72
8250,Product 8250,Electronics,24.2
8251,Product 8251,Electronics,23.99
8252,Product 8252,Books,25.1
8253,Product 8253,Food,27.6
8254,Product 8254,Books,21.87
8255,Product 8255,Electronics,31.62
8256,Product 8256,Clothing,20.79
8257,Product 8257,Food,31.3
8258,Product 8258,Electronics,23.4
8259,Product 8259,Books,34.66
8260,Product 8260,Clothing,27.57
8261,Product 8261,Clothing,25.68
8262,Product 8262,Books,28.11
8263,Product 8263,Food,35.93
8264,Product 8264,Books,31.43
8265,Product 8265,Food,27.72
8266,Product 8266,Electronics,19.61
8267,Product 8267,Clothing,25.61
8268,Product 8268,Food,29.57
8269,Product 8269,Clothing,31.77
8270,Product 8270,Books,28.86
8271,Product 8271,Food,27.6
8272,Product 8272,Electronics,37.68
8273,Product 8273,Clothing,28.97
8274,Product 8274,Electronics,25.14
8275,Product 8275,Books,31.8
8276,Product 8276,Clothing,26.19
8277,Product 8277,Electronics,38.8
8278,Product 8278,Clothing,26.23
8279,Product 8279,Clothing,41.29
8280,Product 8280,Books,29.82
8281,Product 8281,Electronics,37.31
8282,Product 8282,Clothing,32.34
8283,Product 8283,Food,40.39
8284,Product 8284,Electronics,30.47
8285,Product 8285,Food,24.75
8286,Product 8286,Electronics,28.19
8287,Product 8287,Books,20.28
8288,Product 8288,Books,38.42
8289,Product 8289,Books,24.21
8290,Product 8290,Food,27.04
8291,Product 8291,Electronics,26.5
8292,Product 8292,Books,32.36
8293,Product 8293,Electronics,35.67
8294,Product 8294,Electronics,36.34
8295,Product 8295,Books,27.13
8296,Product 8296,Clothing,23.36
8297,Product 8297,Clothing,28.3
8298,Product 8298,Food,26.21
8299,Product 8299,Clothing,24.86
8300,Product 8300,Books,32.89
8301,Product 8301,Food,21.23
8302,Product 8302,Books,31.03
8303,Product 8303,Books,37.4
8304,Product 8304,Books,27.13
8305,Product 8305,Clothing,38.97
8306,Product 8306,Books,23.96
8307,Product 8307,Food,33.03
8308,Product 8308,Clothing,43.42
8309,Product 8309,Electronics,33.25
8310,Product 8310,Clothing,36.9
8311,Product 8311,Clothing,27.75
8312,Product 8312,Books,27.12
8313,Product 8313,Clothing,34.42
8314,Product 8314,Books,37.34
8315,Product 8315,Clothing,31.38
8316,Product 8316,Electronics,36.02
8317,Product 8317,Food,33.38
8318,Product 8318,Books,29.79
8319,Product 8319,Clothing,23.08
8320,Product 8320,Electronics,30.7
8321,Product 8321,Food,20.88
8322,Product 8322,Books,31.26
8323,Product 8323,Food,35.52
8324,Product 8324,Electronics,14.48
8325,Product 8325,Food,29.17
8326,Product 8326,Books,28.56
8327,Product 8327,Food,28.38
8328,Product 8328,Books,23.34
8329,Product 8329,Clothing,32.33
8330,Product 8330,Books,26.82
8331,Product 8331,Electronics,33.3
8332,Product 8332,Books,36.39
8333,Product 8333,Books,23.1
8334,Product 8334,Electronics,32.96
8335,Product 8335,Clothing,28.79
8336,Product 8336,Electronics,26.46
8337,Product 8337,Clothing,33.33
8338,Product 8338,Clothing,22.62
8339,Product 8339,Books,24.44
8340,Product 8340,Books,37.21
8341,Product 8341,Books,27.38
8342,Product 8342,Food,35.45
8343,Product 8343,Books,25.1
8344,Product 8344,Food,23.02
8345,Product 8345,Electronics,24.18
8346,Product 8346,Clothing,25.33
8347,Product 8347,Clothing,21.65
8348,Product 8348,Clothing,29.57
8349,Product 8349,Food,26.74
8350,Product 8350,Clothing,37.36
8351,Product 8351,Clothing,28.55
8352,Product 8352,Food,26.2
8353,Product 8353,Food,34.33
8354,Product 8354,Books,22.12
8355,Product 8355,Books,26.96
8356,Product 8356,Food,25.13
8357,Product 8357,Food,23.47
8358,Product 8358,Food,25.34
8359,Product 8359,Books,28.53
8360,Product 8360,Food,29.48
8361,Product 8361,Food,26.05
8362,Product 8362,Food,30.25
8363,Product 8363,Electronics,30.89
8364,Product 8364,Books,27.71
8365,Product 8365,Clothing,30.76
8366,Product 8366,Electronics,30.25
8367,Product 8367,Books,29.81
8368,Product 8368,Electronics,25.03
8369,Product 8369,Books,30.35
8370,Product 8370,Electronics,28.95
8371,Product 8371,Clothing,28.8
8372,Product 8372,Clothing,28.45
8373,Product 8373,Books,18.91
8374,Product 8374,Clothing,23.72
8375,Product 8375,Electronics,25.76
8376,Product 8376,Electronics,20.16
8377,Product 8377,Clothing,28.98
8378,Product 8378,Electronics,30.09
8379,Product 8379,Food,31.76
8380,Product 8380,Electronics,28.36
8381,Product 8381,Clothing,37.54
8382,Product 8382,Electronics,28.03
8383,Product 8383,Clothing,37.9
8384,Product 8384,Electronics,26.17
8385,Product 8385,Food,30.67
8386,Product 8386,Books,31.36
8387,Product 8387,Electronics,23.72
8388,Product 8388,Food,32.14
8389,Product 8389,Clothing,27.35
8390,Product 8390,Electronics,28.33
8391,Product 8391,Food,26.62
8392,Product 8392,Food,30.06
8393,Product 8393,Books,19.99
8394,Product 8394,Electronics,30.87
8395,Product 8395,Books,32.4
8396,Product 8396,Electronics,26.61
8397,Product 8397,Clothing,27.9
8398,Product 8398,Food,23.5
8399,Product 8399,Clothing,26.02
8400,Product 8400,Books,33.39
8401,Product 8401,Clothing,27.47
8402,Product 8402,Electronics,22.64
8403,Product 8403,Clothing,33.35
8404,Product 8404,Electronics,29.47
8405,Product 8405,Books,34.67
8406,Product 8406,Food,25.03
8407,Product 8407,Clothing,26.7
8408,Product 8408,Food,26.0
8409,Product 8409,Food,29.81
8410,Product 8410,Clothing,32.89
8411,Product 8411,Clothing,25.99
8412,Product 8412,Books,27.11
8413,Product 8413,Electronics,34.01
8414,Product 8414,Clothing,20.83
8415,Product 8415,Books,19.07
8416,Product 8416,Electronics,26.7
8417,Product 8417,Clothing,26.64
8418,Product 8418,Food,26.32
8419,Product 8419,Electronics,30.61
8420,Product 8420,Food,23.76
8421,Product 8421,Food,27.4
8422,Product 8422,Clothing,23.15
8423,Product 8423,Books,27.7
8424,Product 8424,Food,18.75
8425,Product 8425,Books,25.49
8426,Product 8426,Electronics,24.79
8427,Product 8427,Books,26.7
8428,Product 8428,Food,39.29
8429,Product 8429,Books,27.63
8430,Product 8430,Food,23.94
8431,Product 8431,Books,29.84
8432,Product 8432,Clothing,22.16
8433,Product 8433,Food,27.17
8434,Product 8434,Food,24.02
8435,Product 8435,Books,29.42
8436,Product 8436,Electronics,22.11
8437,Product 8437,Books,26.52
8438,Product 8438,Clothing,31.14
8439,Product 8439,Clothing,27.5
8440,Product 8440,Books,37.94
8441,Product 8441,Books,18.55
8442,Product 8442,Clothing,24.85
8443,Product 8443,Food,30.57
8444,Product 8444,Food,25.68
8445,Product 8445,Food,35.35
8446,Product 8446,Clothing,34.79
8447,Product 8447,Electronics,22.6
8448,Product 8448,Books,26.65
8449,Product 8449,Food,31.21
8450,Product 8450,Electronics,31.74
8451,Product 8451,Electronics,30.31
8452,Product 8452,Clothing,23.11
8453,Product 8453,Electronics,30.59
8454,Product 8454,Electronics,32.16
8455,Product 8455,Electronics,20.19
8456,Product 8456,Food,35.14
8457,Product 8457,Food,37.79
8458,Product 8458,Books,24.59
8459,Product 8459,Food,22.33
8460,Product 8460,Food,24.11
8461,Product 8461,Clothing,20.33
8462,Product 8462,Books,33.67
8463,Product 8463,Books,30.95
8464,Product 8464,Books,32.15
8465,Product 8465,Books,38.0
8466,Product 8466,Electronics,23.0
8467,Product 8467,Electronics,26.61
8468,Product 8468,Electronics,19.58
8469,Product 8469,Books,25.57
8470,Product 8470,Food,19.2
8471,Product 8471,Clothing,24.1
8472,Product 8472,Electronics,23.23
8473,Product 8473,Books,22.12
8474,Product 8474,Books,36.0
8475,Product 8475,Electronics,26.91
8476,Product 8476,Food,28.42
8477,Product 8477,Clothing,32.98
8478,Product 8478,Clothing,26.86
8479,Product 8479,Clothing,34.74
8480,Product 8480,Electronics,32.33
8481,Product 8481,Food,29.08
8482,Product 8482,Books,29.9
8483,Product 8483,Clothing,31.34
8484,Product 8484,Electronics,25.91
8485,Product 8485,Food,21.21
8486,Product 8486,Books,27.31
8487,Product 8487,Clothing,29.55
8488,Product 8488,Books,22.99
8489,Product 8489,Books,28.01
8490,Product 8490,Clothing,29.05
8491,Product 8491,Books,34.47
8492,Product 8492,Electronics,31.56
8493,Product 8493,Food,30.27
8494,Product 8494,Electronics,17.85
8495,Product 8495,Books,38.4
8496,Product 8496,Clothing,23.62
8497,Product 8497,Books,37.22
8498,Product 8498,Clothing,31.59
8499,Product 8499,Clothing,22.67
8500,Product 8500,Clothing,29.75
8501,Product 8501,Clothing,35.76
8502,Product 8502,Electronics,27.75
8503,Product 8503,Books,19.53
8504,Product 8504,Books,34.1
8505,Product 8505,Books,27.04
8506,Product 8506,Books,26.59
8507,Product 8507,Clothing,29.3
8508,Product 8508,Food,26.97
8509,Product 8509,Books,32.53
8510,Product 8510,Food,33.91
8511,Product 8511,Clothing,29.21
8512,Product 8512,Electronics,26.25
8513,Product 8513,Clothing,33.45
8514,Product 8514,Clothing,15.75
8515,Product 8515,Electronics,23.49
8516,Product 8516,Books,28.22
8517,Product 8517,Food,32.34
8518,Product 8518,Books,22.65
8519,Product 8519,Electronics,22.66
8520,Product 8520,Food,22.92
8521,Product 8521,Clothing,21.6
8522,Product 8522,Clothing,29.38
8523,Product 8523,Food,25.68
8524,Product 8524,Food,33.32
8525,Product 8525,Electronics,27.79
8526,Product 8526,Books,32.03
8527,Product 8527,Books,26.39
8528,Product 8528,Clothing,20.22
8529,Product 8529,Clothing,15.95
8530,Product 8530,Electronics,32.82
8531,Product 8531,Clothing,23.94
8532,Product 8532,Books,14.9
8533,Product 8533,Electronics,24.93
8534,Product 8534,Food,33.05
8535,Product 8535,Clothing,29.43
8536,Product 8536,Electronics,38.95
8537,Product 8537,Food,29.89
8538,Product 8538,Electronics,20.46
8539,Product 8539,Electronics,29.55
8540,Product 8540,Clothing,19.67
8541,Product 8541,Electronics,28.95
8542,Product 8542,Books,22.45
8543,Product 8543,Electronics,36.68
8544,Product 8544,Food,23.99
8545,Product 8545,Food,24.51
8546,Product 8546,Food,31.6
8547,Product 8547,Electronics,17.69
8548,Product 8548,Food,44.26
8549,Product 8549,Clothing,32.29
8550,Product 8550,Electronics,23.88
8551,Product 8551,Books,31.58
8552,Product 8552,Books,27.56
8553,Product 8553,Food,23.93
8554,Product 8554,Clothing,36.08
8555,Product 8555,Food,20.71
8556,Product 8556,Electronics,23.55
8557,Product 8557,Books,23.75
8558,Product 8558,Clothing,31.3
8559,Product 8559,Clothing,22.92
8560,Product 8560,Food,24.91
8561,Product 8561,Clothing,32.94
8562,Product 8562,Food,26.74
8563,Product 8563,Clothing,31.48
8564,Product 8564,Books,26.09
8565,Product 8565,Clothing,32.98
8566,Product 8566,Books,26.3
8567,Product 8567,Books,37.02
8568,Product 8568,Books,39.22
8569,Product 8569,Electronics,34.84
8570,Product 8570,Food,18.48
8571,Product 8571,Food,27.47
8572,Product 8572,Clothing,30.43
8573,Product 8573,Clothing,26.93
8574,Product 8574,Food,34.44
8575,Product 8575,Books,25.89
8576,Product 8576,Clothing,30.16
8577,Product 8577,Clothing,20.91
8578,Product 8578,Food,26.0
8579,Product 8579,Food,28.22
8580,Product 8580,Clothing,18.67
8581,Product 8581,Food,7.56
8582,Product 8582,Books,33.02
8583,Product 8583,Books,33.24
8584,Product 8584,Electronics,23.15
8585,Product 8585,Clothing,31.22
8586,Product 8586,Books,27.16
8587,Product 8587,Food,27.16
8588,Product 8588,Books,30.57
8589,Product 8589,Clothing,35.03
8590,Product 8590,Clothing,29.27
8591,Product 8591,Clothing,33.13
8592,Product 8592,Books,28.3
8593,Product 8593,Electronics,25.48
8594,Product 8594,Electronics,32.4
8595,Product 8595,Clothing,29.49
8596,Product 8596,Clothing,16.04
8597,Product 8597,Electronics,30.37
8598,Product 8598,Clothing,33.18
8599,Product 8599,Books,36.02
8600,Product 8600,Food,30.39
8601,Product 8601,Books,36.33
8602,Product 8602,Food,26.95
8603,Product 8603,Electronics,29.56
8604,Product 8604,Books,31.62
8605,Product 8605,Food,28.5
8606,Product 8606,Clothing,28.0
8607,Product 8607,Books,25.84
8608,Product 8608,Clothing,27.13
8609,Product 8609,Books,28.44
8610,Product 8610,Food,33.76
8611,Product 8611,Food,33.01
8612,Product 8612,Books,26.0
8613,Product 8613,Food,33.11
8614,Product 8614,Electronics,25.19
8615,Product 8615,Books,20.46
8616,Product 8616,Clothing,26.17
8617,Product 8617,Food,29.33
8618,Product 8618,Electronics,32.04
8619,Product 8619,Food,23.31
8620,Product 8620,Clothing,22.73
8621,Product 8621,Food,29.48
8622,Product 8622,Electronics,33.82
8623,Product 8623,Electronics,24.44
8624,Product 8624,Food,22.27
8625,Product 8625,Clothing,28.4
8626,Product 8626,Books,27.47
8627,Product 8627,Books,26.33
8628,Product 8628,Electronics,25.34
8629,Product 8629,Clothing,31.24
8630,Product 8630,Books,28.31
8631,Product 8631,Clothing,28.95
8632,Product 8632,Food,29.17
8633,Product 8633,Clothing,23.31
8634,Product 8634,Food,22.84
8635,Product 8635,Electronics,26.45
8636,Product 8636,Food,33.05
8637,Product 8637,Food,23.79
8638,Product 8638,Food,29.56
8639,Product 8639,Clothing,32.18
8640,Product 8640,Books,28.42
8641,Product 8641,Clothing,22.99
8642,Product 8642,Food,17.93
8643,Product 8643,Books,26.57
8644,Product 8644,Clothing,33.37
8645,Product 8645,Electronics,30.83
8646,Product 8646,Electronics,29.97
8647,Product 8647,Books,36.03
8648,Product 8648,Electronics,17.9
8649,Product 8649,Clothing,28.42
8650,Product 8650,Clothing,27.62
8651,Product 8651,Electronics,30.74
8652,Product 8652,Food,30.62
8653,Product 8653,Food,18.95
8654,Product 8654,Clothing,34.08
8655,Product 8655,Food,23.91
8656,Product 8656,Electronics,36.02
8657,Product 8657,Books,32.79
8658,Product 8658,Books,33.86
8659,Product 8659,Food,27.28
8660,Product 8660,Electronics,27.69
8661,Product 8661,Food,19.44
8662,Product 8662,Food,24.82
8663,Product 8663,Clothing,26.21
8664,Product 8664,Electronics,27.12
8665,Product 8665,Clothing,27.5
8666,Product 8666,Food,23.97
8667,Product 8667,Food,25.44
8668,Product 8668,Food,25.81
8669,Product 8669,Clothing,21.77
8670,Product 8670,Food,22.21
8671,Product 8671,Food,23.92
8672,Product 8672,Books,23.92
8673,Product 8673,Books,29.05
8674,Product 8674,Clothing,31.5
